"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/16/1979","-77.8125","-11.7086000442505","-9999","24.414","22.525","0","5.12824451557444","0.842030543655241","28.529613",
"1/17/1979","-77.8125","-11.7086000442505","-9999","24.223","22.955","0","4.97304582932134","0.856770238889846","28.3551264",
"1/18/1979","-77.8125","-11.7086000442505","-9999","24.178","22.744","0","5.68449104957488","0.851079986747456","29.396569968",
"1/19/1979","-77.8125","-11.7086000442505","-9999","23.316","22.047","0","4.97564900666536","0.829423913980818","29.1767706",
"1/20/1979","-77.8125","-11.7086000442505","-9999","23.363","21.159","0.1287460296","3.98296638011585","0.841215470464693","27.038376",
"1/21/1979","-77.8125","-11.7086000442505","-9999","23.888","22.617","1.0273944384","4.86050905485676","0.856724448748301","11.5335036",
"1/22/1979","-77.8125","-11.7086000442505","-9999","24.189","22.658","0.0102996792","2.67462173721013","0.853216631175677","25.934327568",
"1/23/1979","-77.8125","-11.7086000442505","-9999","24.589","22.9","0","1.70054966650079","0.816956485543697","29.564049168",
"1/24/1979","-77.8125","-11.7086000442505","-9999","24.8","22.976","0","4.69593578995629","0.841205883704938","29.168145",
"1/25/1979","-77.8125","-11.7086000442505","-9999","24.495","23.64","0","4.97848797247913","0.831875315145011","28.957008168",
"1/26/1979","-77.8125","-11.7086000442505","-9999","24.205","22.627","0","7.05370906027765","0.860473025734329","29.8461195",
"1/27/1979","-77.8125","-11.7086000442505","-9999","23.444","21.92","0.6128314344","5.6688473897951","0.853074277087305","14.1221205",
"1/28/1979","-77.8125","-11.7086000442505","-9999","23.745","22.375","0.5647661928","4.23721725489468","0.825689950290475","17.5990482",
"1/29/1979","-77.8125","-11.7086000442505","-9999","24.137","23.017","0.732994272","3.22373423625695","0.802416235259274","14.75201448",
"1/30/1979","-77.8125","-11.7086000442505","-9999","24.416","22.891","0","4.98267012200312","0.78905471546181","28.0335402",
"1/31/1979","-77.8125","-11.7086000442505","-9999","24.277","22.323","0","5.96954389805735","0.831999009037194","29.605379832",
"2/1/1979","-77.8125","-11.7086000442505","-9999","24.618","22.462","0.2248765344","5.5763230697043","0.861360735817107","23.8837446",
"2/2/1979","-77.8125","-11.7086000442505","-9999","24.871","23.303","0.121879548","5.72724043525788","0.848544378401757","25.2340425",
"2/3/1979","-77.8125","-11.7086000442505","-9999","24.821","23.481","0.051498396","6.60477889764965","0.839101195705703","25.710582168",
"2/4/1979","-77.8125","-11.7086000442505","-9999","24.695","23.059","0","6.63318084077898","0.84819671519672","28.1038068",
"2/5/1979","-77.8125","-11.7086000442505","-9999","24.228","22.932","0.0274658112","7.03785271824521","0.858365049063998","23.9649795",
"2/6/1979","-77.8125","-11.7086000442505","-9999","24.161","23.065","0.0034332264","7.02467975611333","0.870052638240282","28.7457183",
"2/7/1979","-77.8125","-11.7086000442505","-9999","23.881","22.619","0.0926971488","5.74981900448437","0.876998424016852","23.752188",
"2/8/1979","-77.8125","-11.7086000442505","-9999","24.844","23.25","0.1132965432","5.03936688730494","0.846004736229841","25.340006232",
"2/9/1979","-77.8125","-11.7086000442505","-9999","24.62","23.064","0.1690866864","6.52492504082271","0.861501025545276","24.576632568",
"2/10/1979","-77.8125","-11.7086000442505","-9999","24.531","23.069","0","5.83805633377052","0.851752645727582","28.868116968",
"2/11/1979","-77.8125","-11.7086000442505","-9999","24.473","23.163","0.0034332264","6.8083054137301","0.861796687417535","26.444702232",
"2/12/1979","-77.8125","-11.7086000442505","-9999","24.407","23.538","0.1167297048","6.37039603106718","0.86706528387977","22.326642",
"2/13/1979","-77.8125","-11.7086000442505","-9999","24.461","23.574","0.1029968496","5.61530066977432","0.862674175780686","22.3933509",
"2/14/1979","-77.8125","-11.7086000442505","-9999","24.336","23.693","0.0068664528","7.65230214195042","0.858403956417676","25.718056632",
"2/15/1979","-77.8125","-11.7086000442505","-9999","23.994","22.833","0.2351760624","8.01531456150436","0.877935206522299","20.59357752",
"2/16/1979","-77.8125","-11.7086000442505","-9999","23.885","22.755","0.284958288","6.79551675910402","0.879090487421185","17.93126232",
"2/17/1979","-77.8125","-11.7086000442505","-9999","24.551","23.163","0.0034332264","6.20774532150647","0.860310006411075","28.722650832",
"2/18/1979","-77.8125","-11.7086000442505","-9999","23.916","22.855","0.0034332264","7.12321793438408","0.884663926926385","27.745946568",
"2/19/1979","-77.8125","-11.7086000442505","-9999","23.666","22.653","0.4943850264","7.21894537778836","0.889008227729216","14.1663951",
"2/20/1979","-77.8125","-11.7086000442505","-9999","23.565","22.438","0.2077102224","6.54311657834104","0.898602493899664","22.6924938",
"2/21/1979","-77.8125","-11.7086000442505","-9999","23.355","22.588","0.4531861728","5.48822030384206","0.912108917520628","20.010717",
"2/22/1979","-77.8125","-11.7086000442505","-9999","24.03","22.183","0.32443992","3.97043130097275","0.907390710340274","23.57999262",
"2/23/1979","-77.8125","-11.7086000442505","-9999","25.065","23.444","0","5.53055512774651","0.865751172008379","28.383295968",
"2/24/1979","-77.8125","-11.7086000442505","-9999","24.614","23.166","0.1665115704","6.21899026308605","0.880128684349898","23.71100238",
"2/25/1979","-77.8125","-11.7086000442505","-9999","24.265","23.497","0","5.92139049058388","0.864733170656118","29.069608032",
"2/26/1979","-77.8125","-11.7086000442505","-9999","24.064","23.207","0","5.09555581947042","0.863550124987401","28.5540192",
"2/27/1979","-77.8125","-11.7086000442505","-9999","24.782","23.508","0","4.72989690093278","0.842122981022047","25.1944326",
"2/28/1979","-77.8125","-11.7086000442505","-9999","24.42","23.605","0.0102996864","6.57875608650399","0.84074662502149","28.074503232",
"3/1/1979","-77.8125","-11.7086000442505","-9999","24.316","23.532","0.0446319792","6.52137217522901","0.869757101915807","28.506264768",
"3/2/1979","-77.8125","-11.7086000442505","-9999","24.501","23.64","0","6.13230266920226","0.883530218480731","27.2930553",
"3/3/1979","-77.8125","-11.7086000442505","-9999","24.521","23.493","0","5.67732173036547","0.852703516081225","20.8787076",
"3/4/1979","-77.8125","-11.7086000442505","-9999","25.087","23.526","0","4.8551327414436","0.819581026753326","28.113235632",
"3/5/1979","-77.8125","-11.7086000442505","-9999","25.449","24.327","0","4.55201067959537","0.769694160279795","25.977597768",
"3/6/1979","-77.8125","-11.7086000442505","-9999","25.237","24.339","0","5.60744224584886","0.819246721714354","26.490937032",
"3/7/1979","-77.8125","-11.7086000442505","-9999","25.195","23.941","0","2.92985683004067","0.806096508178038","17.524355832",
"3/8/1979","-77.8125","-11.7086000442505","-9999","25.505","24.138","0","1.58485942084209","0.826636566246208","25.7076018",
"3/9/1979","-77.8125","-11.7086000442505","-9999","25.68","24.659","0","4.01120490160787","0.858220465601567","27.812972232",
"3/10/1979","-77.8125","-11.7086000442505","-9999","25.656","24.874","0.0205993728","6.1574033855737","0.843855109151735","25.864929432",
"3/11/1979","-77.8125","-11.7086000442505","-9999","25.503","24.894","0.0068664528","5.84520751843663","0.829610724283258","24.634015632",
"3/12/1979","-77.8125","-11.7086000442505","-9999","25.672","24.907","0","5.82197915916786","0.835076786773876","22.2433335",
"3/13/1979","-77.8125","-11.7086000442505","-9999","25.916","24.981","0","5.31103999453845","0.856997046229164","25.388650368",
"3/14/1979","-77.8125","-11.7086000442505","-9999","25.86","25.085","0","6.69409686072038","0.855593046448651","27.8816031",
"3/15/1979","-77.8125","-11.7086000442505","-9999","25.368","24.523","0.2609252856","6.77797047558691","0.855595595244798","21.4472223",
"3/16/1979","-77.8125","-11.7086000442505","-9999","25.666","24.654","0.0995635584","6.39835130498582","0.86463717589772","27.1634085",
"3/17/1979","-77.8125","-11.7086000442505","-9999","25.537","24.44","0.33988968","6.52036575777164","0.87076269221957","22.388067648",
"3/18/1979","-77.8125","-11.7086000442505","-9999","24.841","24.34","0.2162933064","5.18331422447467","0.841900095524582","26.7326973",
"3/19/1979","-77.8125","-11.7086000442505","-9999","24.884","24.331","0.4978178568","5.30998011118666","0.868076241487172","13.612900032",
"3/20/1979","-77.8125","-11.7086000442505","-9999","24.908","24.09","1.9105925184","5.85107674887183","0.865702551524675","10.612122768",
"3/21/1979","-77.8125","-11.7086000442505","-9999","24.799","24.36","11.944196496","6.33682152553727","0.863260045021916","10.2726513",
"3/22/1979","-77.8125","-11.7086000442505","-9999","25.336","24.015","0.429153516","4.40377665243215","0.827233489035561","23.9815719",
"3/23/1979","-77.8125","-11.7086000442505","-9999","25.993","24.602","0","3.6315206316234","0.813940127962815","26.930925",
"3/24/1979","-77.8125","-11.7086000442505","-9999","26.072","24.981","0","4.60814434096281","0.848077457130833","26.562987432",
"3/25/1979","-77.8125","-11.7086000442505","-9999","26.166","25.323","0","4.05575150793573","0.79199171362545","14.000120568",
"3/26/1979","-77.8125","-11.7086000442505","-9999","25.892","25.192","0","4.72715998721392","0.795666514702795","23.519480832",
"3/27/1979","-77.8125","-11.7086000442505","-9999","25.62","24.637","0","5.36743942474456","0.836211460306349","26.6959053",
"3/28/1979","-77.8125","-11.7086000442505","-9999","25.231","24.224","0","5.63285231619418","0.855816589644538","26.7526755",
"3/29/1979","-77.8125","-11.7086000442505","-9999","24.676","23.464","0.3089908584","7.35699146203098","0.88401873635754","20.408962032",
"3/30/1979","-77.8125","-11.7086000442505","-9999","23.448","22.468","0.7810587144","7.76424647379066","0.899573421027421","17.0211348",
"3/31/1979","-77.8125","-11.7086000442505","-9999","23.593","22.677","1.0883332656","7.21344069264788","0.906081946956028","16.1076897",
"4/1/1979","-77.8125","-11.7086000442505","-9999","23.432","22.669","0.2815246584","7.61098035106285","0.889829227622279","20.59149708",
"4/2/1979","-77.8125","-11.7086000442505","-9999","23.627","22.259","0.1064300904","6.59244423706621","0.870036140612873","22.8476241",
"4/3/1979","-77.8125","-11.7086000442505","-9999","24.297","22.827","0","5.66722764897277","0.852621301445467","26.283762432",
"4/4/1979","-77.8125","-11.7086000442505","-9999","23.955","22.987","0.2952576504","6.84965179133526","0.885232707922409","22.25604852",
"4/5/1979","-77.8125","-11.7086000442505","-9999","23.7","22.609","1.0334017152","6.27865688049683","0.901597698356571","13.21064838",
"4/6/1979","-77.8125","-11.7086000442505","-9999","23.725","22.599","1.1226659184","5.95273479302047","0.922923263692167","19.42098282",
"4/7/1979","-77.8125","-11.7086000442505","-9999","23.356","22.704","0.693512028","8.08537362304964","0.912253536711437","18.0978219",
"4/8/1979","-77.8125","-11.7086000442505","-9999","22.877","22.433","0.4394530872","9.10970872610365","0.914796998113729","14.78925072",
"4/9/1979","-77.8125","-11.7086000442505","-9999","22.799","22.323","1.0643007024","8.0655027717504","0.933981277891131","13.7769246",
"4/10/1979","-77.8125","-11.7086000442505","-9999","23.237","22.231","1.205063352","6.73699603527505","0.940156744700666","14.505296832",
"4/11/1979","-77.8125","-11.7086000442505","-9999","23.65","22.363","1.1758808304","6.11920420768031","0.934593924156692","14.16229308",
"4/12/1979","-77.8125","-11.7086000442505","-9999","22.793","22.143","1.359558576","6.42840246356271","0.954622395436984","13.12582482",
"4/13/1979","-77.8125","-11.7086000442505","-9999","22.917","22.015","1.074600216","6.584174426561","0.936737553762948","14.30775288",
"4/14/1979","-77.8125","-11.7086000442505","-9999","22.678","21.672","0.6694795512","5.37122721764743","0.944132693682555","16.2618732",
"4/15/1979","-77.8125","-11.7086000442505","-9999","22.6","22.018","0.5733487944","6.7459332736785","0.945596003226421","17.71019982",
"4/16/1979","-77.8125","-11.7086000442505","-9999","22.569","22.15","1.12953168","7.57592530604801","0.954158316586617","16.2224433",
"4/17/1979","-77.8125","-11.7086000442505","-9999","22.715","22.209","0.954436932","7.27945703309484","0.939892220959437","14.5756107",
"4/18/1979","-77.8125","-11.7086000442505","-9999","22.514","22.155","0.59394798","6.41021568713448","0.922317245028785","18.48425778",
"4/19/1979","-77.8125","-11.7086000442505","-9999","22.693","22.062","0.521850708","6.83656206283071","0.910069767420789","17.9489808",
"4/20/1979","-77.8125","-11.7086000442505","-9999","22.728","21.817","0.3673554768","6.71829502278214","0.900675837582795","17.48131938",
"4/21/1979","-77.8125","-11.7086000442505","-9999","22.375","21.08","0.6832122912","5.53318908050491","0.911475998438368","13.5957879",
"4/22/1979","-77.8125","-11.7086000442505","-9999","22.38","21.293","0.5527495368","5.30499171241018","0.926530019014227","16.55803422",
"4/23/1979","-77.8125","-11.7086000442505","-9999","22.004","21.304","1.318359024","5.54435116570221","0.936442298616615","11.4152571",
"4/24/1979","-77.8125","-11.7086000442505","-9999","22.745","20.983","1.2531274848","7.96493403759777","0.919797645118491","17.5613121",
"4/25/1979","-77.8125","-11.7086000442505","-9999","21.69","20.38","0.920104776","7.30049391731341","0.916211218073906","18.64671318",
"4/26/1979","-77.8125","-11.7086000442505","-9999","21.92","20.348","0.8068080384","6.90472367339992","0.916876247303951","18.6864237",
"4/27/1979","-77.8125","-11.7086000442505","-9999","21.464","20.126","1.0883322864","5.73584609742852","0.921288046679364","15.61292118",
"4/28/1979","-77.8125","-11.7086000442505","-9999","22.203","20.565","0.861740028","6.61859693906879","0.905397403981149","13.41652392",
"4/29/1979","-77.8125","-11.7086000442505","-9999","22.002","21.056","0.523567368","6.62600056045863","0.884321077998687","17.126888832",
"4/30/1979","-77.8125","-11.7086000442505","-9999","21.314","20.602","0.3742215552","5.1579379252954","0.875829491245238","14.7059982",
"5/1/1979","-77.8125","-11.7086000442505","-9999","21.539","20.139","0.0343322928","5.01141332668693","0.888241564324888","23.766638832",
"5/2/1979","-77.8125","-11.7086000442505","-9999","20.976","20.079","0.6900788448","6.91379731775213","0.921883826329044","15.108125688",
"5/3/1979","-77.8125","-11.7086000442505","-9999","21.088","19.956","1.108932084","8.11081632918206","0.926069913277739","13.04370207",
"5/4/1979","-77.8125","-11.7086000442505","-9999","20.333","18.919","1.160430624","8.07956713215157","0.938647744182059","9.66948642",
"5/5/1979","-77.8125","-11.7086000442505","-9999","19.443","18.832","0.736427844","6.83135907499775","0.95233310541194","12.43889172",
"5/6/1979","-77.8125","-11.7086000442505","-9999","19.394","18.876","1.067733252","6.76940489745936","0.964179424052734","12.60224586",
"5/7/1979","-77.8125","-11.7086000442505","-9999","19.722","18.904","1.03340142","7.04120936458311","0.960546418014138","10.852533",
"5/8/1979","-77.8125","-11.7086000442505","-9999","19.606","18.627","1.021385304","7.37245935799207","0.967699434837872","10.7245107",
"5/9/1979","-77.8125","-11.7086000442505","-9999","18.952","18.131","1.02996828","5.97595679848174","0.973029128694706","11.33099883",
"5/10/1979","-77.8125","-11.7086000442505","-9999","19.37","18.235","0.7827760224","5.6695705713695","0.970768165894526","13.5447255",
"5/11/1979","-77.8125","-11.7086000442505","-9999","19.228","18.442","0.7999419312","7.78764850198603","0.961093370256254","14.20312455",
"5/12/1979","-77.8125","-11.7086000442505","-9999","18.851","18.321","0.92010438","7.90553173278846","0.959542973324103","13.332204",
"5/13/1979","-77.8125","-11.7086000442505","-9999","19.309","18.267","0.9338380848","8.79530065527447","0.957662451681811","13.99202055",
"5/14/1979","-77.8125","-11.7086000442505","-9999","19.14","18.374","0.731277612","6.89097591738755","0.947858320101852","12.9360429",
"5/15/1979","-77.8125","-11.7086000442505","-9999","18.861","18.375","0.765609876","7.52237678353607","0.962433916720007","11.8232487",
"5/16/1979","-77.8125","-11.7086000442505","-9999","19.053","18.393","1.132965072","7.45045644363693","0.971413257967737","10.32530688",
"5/17/1979","-77.8125","-11.7086000442505","-9999","18.882","18.046","0.4943846592","8.21585837142706","0.957018374397101","12.7830897",
"5/18/1979","-77.8125","-11.7086000442505","-9999","18.833","17.77","0.5630491944","7.41561744369548","0.952711037847127","12.89559708",
"5/19/1979","-77.8125","-11.7086000442505","-9999","18.556","17.738","0.889205868","5.66330329326292","0.962513333887505","12.8804058",
"5/20/1979","-77.8125","-11.7086000442505","-9999","18.328","17.935","0.827408016","5.57763206247645","0.972488946466856","10.90569672",
"5/21/1979","-77.8125","-11.7086000442505","-9999","19.114","17.853","0.902938284","6.56688681082334","0.963486214743943","11.53231695",
"5/22/1979","-77.8125","-11.7086000442505","-9999","19.109","18.115","0.604247976","7.38213857681132","0.931502182560086","14.94967878",
"5/23/1979","-77.8125","-11.7086000442505","-9999","18.332","17.538","1.081466316","6.13313263633978","0.967431195991908","10.86587505",
"5/24/1979","-77.8125","-11.7086000442505","-9999","18.565","17.407","0.549315648","7.4853232477482","0.955984377723198","13.19545935",
"5/25/1979","-77.8125","-11.7086000442505","-9999","18.912","17.66","0.573348744","7.43659347644036","0.934482251667122","12.89553408",
"5/26/1979","-77.8125","-11.7086000442505","-9999","18.041","17.286","0.947570796","5.323173475382","0.969333721198721","9.71814663",
"5/27/1979","-77.8125","-11.7086000442505","-9999","18.319","17.184","0.62656416","6.19331843186464","0.96642139562862","11.78347248",
"5/28/1979","-77.8125","-11.7086000442505","-9999","19.116","18.181","0.563049756","7.66653989118897","0.933989492563937","13.93846848",
"5/29/1979","-77.8125","-11.7086000442505","-9999","18.52","17.245","0.751876056","6.77325301135409","0.935177036487157","13.64574375",
"5/30/1979","-77.8125","-11.7086000442505","-9999","17.938","17.367","0.8926389504","6.08050560579454","0.964457431925627","13.22656578",
"5/31/1979","-77.8125","-11.7086000442505","-9999","18.012","17.307","0.602531388","5.71601041207216","0.969580089858579","12.05184528",
"6/1/1979","-77.8125","-11.7086000442505","-9999","18.235","17.334","0.605965212","5.52472285146449","0.963951610851119","11.17462392",
"6/2/1979","-77.8125","-11.7086000442505","-9999","18.484","17.832","0.6093982296","6.87046469863441","0.955200040989423","12.02163435",
"6/3/1979","-77.8125","-11.7086000442505","-9999","17.98","16.854","0.952720776","7.53421791300426","0.967810604573776","9.49927275",
"6/4/1979","-77.8125","-11.7086000442505","-9999","17.909","16.944","0.5441659488","6.4472162251569","0.949049873781343","11.9372103",
"6/5/1979","-77.8125","-11.7086000442505","-9999","18.593","17.629","0.7621769808","8.08025329222801","0.940439135048145","12.2320143",
"6/6/1979","-77.8125","-11.7086000442505","-9999","18.67","18.074","0.8394240024","10.6735519861014","0.917991363457991","13.0101165",
"6/7/1979","-77.8125","-11.7086000442505","-9999","18.59","18.079","0.762176952","10.0902928577147","0.932478127350712","10.21601565",
"6/8/1979","-77.8125","-11.7086000442505","-9999","18.271","17.092","0.853157268","9.21497100625363","0.948837238135798","11.24010675",
"6/9/1979","-77.8125","-11.7086000442505","-9999","17.806","16.405","0.896072832","9.10026563471443","0.957587589805636","9.48639555",
"6/10/1979","-77.8125","-11.7086000442505","-9999","17.508","16.534","0.920105712","9.3016581819639","0.962840067548702","9.23073714",
"6/11/1979","-77.8125","-11.7086000442505","-9999","17.866","17.032","0.830841372","8.91478101646794","0.961033365089257","9.74564892",
"6/12/1979","-77.8125","-11.7086000442505","-9999","17.63","17.027","1.0351183032","7.99716479726831","0.97137770796846","9.95664924",
"6/13/1979","-77.8125","-11.7086000442505","-9999","17.21","16.673","0.9681703272","7.66355947572932","0.979843942949835","10.9488888",
"6/14/1979","-77.8125","-11.7086000442505","-9999","17.165","16.509","0.794792556","7.02267455495276","0.977906747626619","10.107108",
"6/15/1979","-77.8125","-11.7086000442505","-9999","17.392","17.074","0.830841228","8.708271718859","0.958827240880768","9.86141448",
"6/16/1979","-77.8125","-11.7086000442505","-9999","17.873","16.729","0.9544374648","9.58798516417735","0.955525687588848","12.5546643",
"6/17/1979","-77.8125","-11.7086000442505","-9999","17.371","16.757","0.6282807696","9.61285177087803","0.958066237927165","10.40693148",
"6/18/1979","-77.8125","-11.7086000442505","-9999","17.143","16.741","0.822258216","8.90563776862415","0.964105944248899","9.94888224",
"6/19/1979","-77.8125","-11.7086000442505","-9999","17.492","16.701","0.820541052","8.45882686224041","0.956561807736124","10.90631592",
"6/20/1979","-77.8125","-11.7086000442505","-9999","17.117","16.436","1.2102131448","8.51100887598911","0.98063020631469","10.1269098",
"6/21/1979","-77.8125","-11.7086000442505","-9999","17.031","16.299","1.016235324","9.1490920096958","0.979225429681534","9.2804031",
"6/22/1979","-77.8125","-11.7086000442505","-9999","17.639","16.75","0.969886944","10.3590871511816","0.955444212065762","10.11442752",
"6/23/1979","-77.8125","-11.7086000442505","-9999","17.907","16.4","0.944996112","10.0284160609931","0.958254237280062","9.30122172",
"6/24/1979","-77.8125","-11.7086000442505","-9999","17.359","16.131","1.179314748","8.81868546946001","0.977395697215241","8.6242455",
"6/25/1979","-77.8125","-11.7086000442505","-9999","16.742","16.052","1.033400916","7.89677736448024","0.984005367428845","9.9831384",
"6/26/1979","-77.8125","-11.7086000442505","-9999","16.888","16.042","0.886631544","7.19950716780099","0.971528687298877","9.92964825",
"6/27/1979","-77.8125","-11.7086000442505","-9999","16.293","15.77","0.765610056","6.43140710771804","0.983109860971915","10.89691848",
"6/28/1979","-77.8125","-11.7086000442505","-9999","16.541","16.159","0.523567296","7.59437437007423","0.973325425703142","11.76643377",
"6/29/1979","-77.8125","-11.7086000442505","-9999","17.189","16.288","1.01451942","9.53702509494423","0.960644659920483","10.35747837",
"6/30/1979","-77.8125","-11.7086000442505","-9999","17.456","16.599","1.1964798","10.1042873100917","0.95889569699663","8.46540288",
"7/1/1979","-77.8125","-11.7086000442505","-9999","16.93","16.515","1.146699072","8.48192716739526","0.977668975957995","9.38272032",
"7/2/1979","-77.8125","-11.7086000442505","-9999","16.85","16.198","0.9252555408","7.54615133654248","0.984596585546827","10.98472626",
"7/3/1979","-77.8125","-11.7086000442505","-9999","16.989","16.491","0.870323652","7.16993479624756","0.979079480884553","9.6844491",
"7/4/1979","-77.8125","-11.7086000442505","-9999","16.638","16.133","0.944138844","8.34526416799718","0.984755116023282","9.39633732",
"7/5/1979","-77.8125","-11.7086000442505","-9999","17.145","16.067","0.727844436","9.85480303347177","0.955157226903625","10.06447365",
"7/6/1979","-77.8125","-11.7086000442505","-9999","16.873","15.873","0.674628768","9.37285603693382","0.954053196855842","9.2108205",
"7/7/1979","-77.8125","-11.7086000442505","-9999","17.252","15.773","1.28917656","8.83655366152632","0.966231477670546","8.19168912",
"7/8/1979","-77.8125","-11.7086000442505","-9999","16.592","15.473","1.4900202","7.25605799071773","0.976047679763984","7.8761844",
"7/9/1979","-77.8125","-11.7086000442505","-9999","16.916","15.69","0.9415633968","6.91396351781456","0.953019642250063","9.69530742",
"7/10/1979","-77.8125","-11.7086000442505","-9999","17.493","15.899","0.81024192","6.9895480103134","0.941287440956579","10.92977073",
"7/11/1979","-77.8125","-11.7086000442505","-9999","17.205","15.989","1.062584352","8.74053784728444","0.95514325890222","10.21269573",
"7/12/1979","-77.8125","-11.7086000442505","-9999","16.883","16.081","0.842858064","8.24920047815658","0.943180578488322","11.17496898",
"7/13/1979","-77.8125","-11.7086000442505","-9999","16.984","15.976","0.6591803472","8.21897263483972","0.948152237673573","16.2255915",
"7/14/1979","-77.8125","-11.7086000442505","-9999","16.707","15.672","0.667762956","7.26356487660607","0.944549182721753","13.24979298",
"7/15/1979","-77.8125","-11.7086000442505","-9999","16.295","14.947","0.84285756","8.23012310191623","0.966294112120533","9.9135027",
"7/16/1979","-77.8125","-11.7086000442505","-9999","16.075","15.107","0.856589724","7.45615903186201","0.979603479137935","11.00851542",
"7/17/1979","-77.8125","-11.7086000442505","-9999","16.103","15.165","0.6832126224","7.040403233778","0.972296415600023","12.38040018",
"7/18/1979","-77.8125","-11.7086000442505","-9999","16.496","15.591","0.5939486568","8.55788294164458","0.958530617513064","14.32844982",
"7/19/1979","-77.8125","-11.7086000442505","-9999","15.83","15.382","0.801658908","7.85530660692774","0.978068227794978","9.77799996",
"7/20/1979","-77.8125","-11.7086000442505","-9999","15.943","15.511","0.69007896","7.70861119761204","0.981147475734491","11.59278885",
"7/21/1979","-77.8125","-11.7086000442505","-9999","16.212","15.336","0.6729124104","7.01897018675531","0.975926003093541","11.83707585",
"7/22/1979","-77.8125","-11.7086000442505","-9999","16.313","15.309","0.568199592","6.91230150988966","0.963321308983266","11.10886785",
"7/23/1979","-77.8125","-11.7086000442505","-9999","15.271","14.685","0.870323868","6.49332388964762","0.988665660972235","10.9495692",
"7/24/1979","-77.8125","-11.7086000442505","-9999","15.319","14.791","0.8059505832","6.62682942267364","0.990069466475369","11.2753098",
"7/25/1979","-77.8125","-11.7086000442505","-9999","15.529","14.975","0.914956236","6.73325939074974","0.990178412951253","11.11032828",
"7/26/1979","-77.8125","-11.7086000442505","-9999","15.863","15.362","0.884056932","7.68548046776364","0.984499686164524","10.58152329",
"7/27/1979","-77.8125","-11.7086000442505","-9999","15.907","15.23","0.724411584","7.87158707125878","0.975207086346258","10.66634802",
"7/28/1979","-77.8125","-11.7086000442505","-9999","16.042","15.218","1.103783832","6.97261656985939","0.970784461442952","10.7439732",
"7/29/1979","-77.8125","-11.7086000442505","-9999","16.136","15.19","1.116658044","6.25228938979892","0.96902256826216","11.21276457",
"7/30/1979","-77.8125","-11.7086000442505","-9999","16.203","15.235","0.803376072","6.66445945747969","0.973019168222898","9.87338862",
"7/31/1979","-77.8125","-11.7086000442505","-9999","16.52","15.603","0.796508964","7.70959282456788","0.973901162120273","13.23855144",
"8/1/1979","-77.8125","-11.7086000442505","-9999","16.531","16.011","0.88920612","9.23155408303895","0.973882366342918","10.204821",
"8/2/1979","-77.8125","-11.7086000442505","-9999","16.393","15.982","1.0643010912","10.2106863020627","0.970787945925247","11.84292558",
"8/3/1979","-77.8125","-11.7086000442505","-9999","16.328","15.122","1.000786572","10.5448884519357","0.970115251980664","9.9789723",
"8/4/1979","-77.8125","-11.7086000442505","-9999","15.984","15.103","1.067734368","9.3000595382784","0.980802771595952","10.36411461",
"8/5/1979","-77.8125","-11.7086000442505","-9999","16.289","15.386","0.715827672","8.61839982936281","0.972896809903088","9.8131455",
"8/6/1979","-77.8125","-11.7086000442505","-9999","16.177","15.26","0.578499156","8.88551549525686","0.96998308845425","11.16786717",
